Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Fill (product.metafields.custom.fill),Designer (product.metafields.custom.designer),Shape (product.metafields.custom.shape)
Audun - Jonet Area Rug,"<div class=""product-overview-data"">
<p><p>Show your favorite busy room some affection with this lovely Jonet area rug from the Audun collection. Rich with contemporary charm and elegantly abrashed, the Audun collection features rugs with enchanting styles and subtle pops of color.</p><ul><li>The Jonet area rug design uses gray colorways, multicolor accents, and a subdued abstract pattern. The textured polyester pile features a carved look and feel to create depth and dimension, and the coordinating fringe adds a vintage appeal. </li><li> Power-loomed for performance, this beautiful Jonet area rug features a high-low pile and machine-made durability. </li><li> This rug is ideal for homes with kids and pets, and it can stand up to high-traffic areas with ease. A quality rug pad is recommended. </li><li> Vacuum with no beater bar as often as needed and blot all stains immediately using a mild soap.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Dark Grey, Dark Blue, Gold ",Size,3' x 12' Rectangular runner,385.00,126.19,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06_rug151455_rnr.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06.jpg",1.0,Jonet,"Dark Grey, Dark Blue, Gold (AUD-06)",Abstract,100% Polyester,Machine-Made,"1⁄2"" (approx.)",Includes decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Audun - Jonet Area Rug,"<div class=""product-overview-data"">
<p><p>Show your favorite busy room some affection with this lovely Jonet area rug from the Audun collection. Rich with contemporary charm and elegantly abrashed, the Audun collection features rugs with enchanting styles and subtle pops of color.</p><ul><li>The Jonet area rug design uses gray colorways, multicolor accents, and a subdued abstract pattern. The textured polyester pile features a carved look and feel to create depth and dimension, and the coordinating fringe adds a vintage appeal. </li><li> Power-loomed for performance, this beautiful Jonet area rug features a high-low pile and machine-made durability. </li><li> This rug is ideal for homes with kids and pets, and it can stand up to high-traffic areas with ease. A quality rug pad is recommended. </li><li> Vacuum with no beater bar as often as needed and blot all stains immediately using a mild soap.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Dark Grey, Dark Blue, Gold ",Size,"9'6"" x 13' Rectangular","1,390.00",454.32,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06_rug151455_rnr.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06.jpg",1.0,Jonet,"Dark Grey, Dark Blue, Gold (AUD-06)",Abstract,100% Polyester,Machine-Made,"1⁄2"" (approx.)",Includes decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Audun - Jonet Area Rug,"<div class=""product-overview-data"">
<p><p>Show your favorite busy room some affection with this lovely Jonet area rug from the Audun collection. Rich with contemporary charm and elegantly abrashed, the Audun collection features rugs with enchanting styles and subtle pops of color.</p><ul><li>The Jonet area rug design uses gray colorways, multicolor accents, and a subdued abstract pattern. The textured polyester pile features a carved look and feel to create depth and dimension, and the coordinating fringe adds a vintage appeal. </li><li> Power-loomed for performance, this beautiful Jonet area rug features a high-low pile and machine-made durability. </li><li> This rug is ideal for homes with kids and pets, and it can stand up to high-traffic areas with ease. A quality rug pad is recommended. </li><li> Vacuum with no beater bar as often as needed and blot all stains immediately using a mild soap.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Light Grey, Magenta, Blue ",Size,3' x 10' Rectangular runner,320.00,105.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01.jpg",1.0,Jonet,"Light Grey, Magenta, Blue (AUD-01)",Abstract,100% Polyester,Machine-Made,"1⁄2"" (approx.)",Includes decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01_2.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01_1.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01_3.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01_rug151444_rnr.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01_rug151450_rnr.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,"<div class=""product-overview-data"">
<p><p>Show your favorite busy room some affection with this lovely Jonet area rug from the Audun collection. Rich with contemporary charm and elegantly abrashed, the Audun collection features rugs with enchanting styles and subtle pops of color.</p><ul><li>The Jonet area rug design uses gray colorways, multicolor accents, and a subdued abstract pattern. The textured polyester pile features a carved look and feel to create depth and dimension, and the coordinating fringe adds a vintage appeal. </li><li> Power-loomed for performance, this beautiful Jonet area rug features a high-low pile and machine-made durability. </li><li> This rug is ideal for homes with kids and pets, and it can stand up to high-traffic areas with ease. A quality rug pad is recommended. </li><li> Vacuum with no beater bar as often as needed and blot all stains immediately using a mild soap.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Light Grey, Magenta, Blue ",Size,3' x 12' Rectangular runner,385.00,126.19,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01_rug151450_rnr.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01.jpg",1.0,Jonet,"Light Grey, Magenta, Blue (AUD-01)",Abstract,100% Polyester,Machine-Made,"1⁄2"" (approx.)",Includes decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Audun - Jonet Area Rug,"<div class=""product-overview-data"">
<p><p>Show your favorite busy room some affection with this lovely Jonet area rug from the Audun collection. Rich with contemporary charm and elegantly abrashed, the Audun collection features rugs with enchanting styles and subtle pops of color.</p><ul><li>The Jonet area rug design uses gray colorways, multicolor accents, and a subdued abstract pattern. The textured polyester pile features a carved look and feel to create depth and dimension, and the coordinating fringe adds a vintage appeal. </li><li> Power-loomed for performance, this beautiful Jonet area rug features a high-low pile and machine-made durability. </li><li> This rug is ideal for homes with kids and pets, and it can stand up to high-traffic areas with ease. A quality rug pad is recommended. </li><li> Vacuum with no beater bar as often as needed and blot all stains immediately using a mild soap.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Light Grey, Magenta, Blue ",Size,"9'6"" x 13' Rectangular","1,390.00",454.32,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01_rug151450_rnr.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231868/ws_aud01.jpg",1.0,Jonet,"Light Grey, Magenta, Blue (AUD-01)",Abstract,100% Polyester,Machine-Made,"1⁄2"" (approx.)",Includes decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Liri Pillow - Iker,"<div class=""product-overview-data"">
<p><p>Express your adventurous style anywhere you like to spend your time with the Liri Pillow collection – an adaptable series from Vibe by Jaipur Living made for decorating indoors and outdoors alike. The casual Iker lumbar pillow makes it easy to add a dash of globally-inspired styling to any space.</p><ul><li>Playful geometric patterns are woven across the face of this accent pillow, with zig-zag lines flanked by nested diamonds. This bohemian pillow is finished with a long playful fringe on each side. </li><li> Get creative with your placement possibilities. Use this pillow to add laidback charm to a patio, sunroom, or poolside lounge, or use as a comfortable accent anywhere within the home. </li><li> Iker is a handmade pillow crafted from soft polyester yarns. The front is embellished with a textural weave, the back finished with a solid zippered panel in a warm neutral beige. </li><li> Spot clean only. Use a gentle soap and cool water, then rinse thoroughly and allow to air dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Light Blue, Ivory ",Size,"16"" x 24"" lumbar (polyester fill)",77.00,40.60,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233113/ws_lir03_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233113/ws_lir03-2_01112023.jpg",1.0,Iker,"Light Blue, Ivory (LIR-03)",Moroccan,100% Polyester,Machine-Made,,Includes decorative fringe,Outdoor/Indoor,India,Not available,Not available,Not necessary,Polyester,,
Liri Pillow - Iker,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233113/ws_lir03-2_01112023.jpg",,,,,,,,,,,,,,,,,
Liri Pillow - Iker,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233113/ws_lir03_1-2_01112023.jpg",,,,,,,,,,,,,,,,,
Liri Pillow - Iker,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233113/ws_lir03_2_01112023.jpg",,,,,,,,,,,,,,,,,
Liri Pillow - Iker,"<div class=""product-overview-data"">
<p><p>Express your adventurous style anywhere you like to spend your time with the Liri Pillow collection – an adaptable series from Vibe by Jaipur Living made for decorating indoors and outdoors alike. The casual Iker lumbar pillow makes it easy to add a dash of globally-inspired styling to any space.</p><ul><li>Playful geometric patterns are woven across the face of this accent pillow, with zig-zag lines flanked by nested diamonds. This bohemian pillow is finished with a long playful fringe on each side. </li><li> Get creative with your placement possibilities. Use this pillow to add laidback charm to a patio, sunroom, or poolside lounge, or use as a comfortable accent anywhere within the home. </li><li> Iker is a handmade pillow crafted from soft polyester yarns. The front is embellished with a textural weave, the back finished with a solid zippered panel in a warm neutral beige. </li><li> Spot clean only. Use a gentle soap and cool water, then rinse thoroughly and allow to air dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Light Burgundy, Ivory ",Size,"16"" x 24"" lumbar (polyester fill)",77.00,40.60,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233114/ws_lir05_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233114/ws_lir05-2_01112023.jpg",1.0,Iker,"Light Burgundy, Ivory (LIR-05)",Moroccan,100% Polyester,Machine-Made,,Includes decorative fringe,Outdoor/Indoor,India,Not available,Not available,Not necessary,Polyester,,
Liri Pillow - Iker,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233114/ws_lir05-2_01112023.jpg",,,,,,,,,,,,,,,,,
Liri Pillow - Iker,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233114/ws_lir05_1-2_01112023.jpg",,,,,,,,,,,,,,,,,
Liri Pillow - Iker,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233114/ws_lir05_2_01112023.jpg",,,,,,,,,,,,,,,,,
Liri Pillow - Iker,"<div class=""product-overview-data"">
<p><p>Express your adventurous style anywhere you like to spend your time with the Liri Pillow collection – an adaptable series from Vibe by Jaipur Living made for decorating indoors and outdoors alike. The casual Iker lumbar pillow makes it easy to add a dash of globally-inspired styling to any space.</p><ul><li>Playful geometric patterns are woven across the face of this accent pillow, with zig-zag lines flanked by nested diamonds. This bohemian pillow is finished with a long playful fringe on each side. </li><li> Get creative with your placement possibilities. Use this pillow to add laidback charm to a patio, sunroom, or poolside lounge, or use as a comfortable accent anywhere within the home. </li><li> Iker is a handmade pillow crafted from soft polyester yarns. The front is embellished with a textural weave, the back finished with a solid zippered panel in a warm neutral beige. </li><li> Spot clean only. Use a gentle soap and cool water, then rinse thoroughly and allow to air dry.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,Taupe ,Size,"16"" x 24"" lumbar (polyester fill)",77.00,40.60,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233115/ws_lir04_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233115/ws_lir04-2_01112023.jpg",1.0,Iker,Taupe (LIR-04),Moroccan,100% Polyester,Machine-Made,,Includes decorative fringe,Outdoor/Indoor,India,Not available,Not available,Not necessary,Polyester,,
Liri Pillow - Iker,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233115/ws_lir04-2_01112023.jpg",,,,,,,,,,,,,,,,,
Liri Pillow - Iker,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233115/ws_lir04_1-2_01112023.jpg",,,,,,,,,,,,,,,,,
Liri Pillow - Iker,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233115/ws_lir04_2_01112023.jpg",,,,,,,,,,,,,,,,,
Liri Pillow - Iker,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145069/233115/ws_lir04_4.jpg",,,,,,,,,,,,,,,,,
Liri Pillow - Haskell Lumbar,"<div class=""product-overview-data"">
<p><p>Make your outdoor areas feel just as warm, comfortable, and personalized as your interior spaces with the Liri Pillow collection from Vibe by Jaipur Living. The gorgeous Haskell Lumbar accent pillow features bold boho styling with tremendous coordination possibilities, sure to make any patio or balcony feel like home.</p><ul><li>Weather-resistant construction makes the Liri Pillow collection perfect for outdoor placements and hardwearing indoor spaces. Get creative with the arrangement possibilities that await. </li><li> Haskell features a tiled Moroccan pillow pattern rendered with soft tonal hues, with each end capped in a long fringe for exquisite texture. Choose from a variety of soft earthy colorways. </li><li> Each item in the Liri Pillow collection is woven with a 100% polyester pillow cover that features playful patterns on the front, while the back is finished with a solid panel and a convenient access zipper. </li><li> Gently spot clean the cover using mild soap and cool water. Rinse thoroughly and allow to air dry before returning to use.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Light Burgundy, Ivory ",Size,"13"" x 21"" lumbar (polyester fill)",77.00,25.23,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145068/233110/ws_lir06_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19691/145068/233110/ws_lir06-2_01112023.jpg",1.0,Haskell Lumbar,"Light Burgundy, Ivory (LIR-06)",Moroccan,100% Polyester,Machine-Made,,Includes decorative fringe,Outdoor/Indoor,India,Not available,Not available,Not necessary,Polyester,,
